id,pid,deep,name,pinyin_prefix,pinyin_prefix2,pinyin,ext_id,ext_name,full_name
140927,1409,2,神池,s,sc,shen chi,140927000000,神池县,山西省 忻州市 神池县
140928,1409,2,五寨,w,wz,wu zhai,140928000000,五寨县,山西省 忻州市 五寨县
140929,1409,2,岢岚,k,kl,ke lan,140929000000,岢岚县,山西省 忻州市 岢岚县
140930,1409,2,河曲,h,hq,he qu,140930000000,河曲县,山西省 忻州市 河曲县
140931,1409,2,保德,b,bd,bao de,140931000000,保德县,山西省 忻州市 保德县
140932,1409,2,偏关,p,pg,pian guan,140932000000,偏关县,山西省 忻州市 偏关县
140981,1409,2,原平,y,yp,yuan ping,140981000000,原平市,山西省 忻州市 原平市
1410,14,1,临汾,l,lf,lin fen,141000000000,临汾市,山西省 临汾市
141002,1410,2,尧都,y,yd,yao du,141002000000,尧都区,山西省 临汾市 尧都区
141021,1410,2,曲沃,q,qw,qu wo,141021000000,曲沃县,山西省 临汾市 曲沃县
141022,1410,2,翼城,y,yc,yi cheng,141022000000,翼城县,山西省 临汾市 翼城县
141023,1410,2,襄汾,x,xf,xiang fen,141023000000,襄汾县,山西省 临汾市 襄汾县
141024,1410,2,洪洞,h,ht,hong tong,141024000000,洪洞县,山西省 临汾市 洪洞县
141025,1410,2,古县,g,gx,gu xian,141025000000,古县,山西省 临汾市 古县
141026,1410,2,安泽,a,az,an ze,141026000000,安泽县,山西省 临汾市 安泽县
141027,1410,2,浮山,f,fs,fu shan,141027000000,浮山县,山西省 临汾市 浮山县
141028,1410,2,吉县,j,jx,ji xian,141028000000,吉县,山西省 临汾市 吉县
141029,1410,2,乡宁,x,xn,xiang ning,141029000000,乡宁县,山西省 临汾市 乡宁县
141030,1410,2,大宁,d,dn,da ning,141030000000,大宁县,山西省 临汾市 大宁县
141031,1410,2,隰县,x,xx,xi xian,141031000000,隰县,山西省 临汾市 隰县
141032,1410,2,永和,y,yh,yong he,141032000000,永和县,山西省 临汾市 永和县
141033,1410,2,蒲县,p,px,pu xian,141033000000,蒲县,山西省 临汾市 蒲县
141034,1410,2,汾西,f,fx,fen xi,141034000000,汾西县,山西省 临汾市 汾西县
141081,1410,2,侯马,h,hm,hou ma,141081000000,侯马市,山西省 临汾市 侯马市
141082,1410,2,霍州,h,hz,huo zhou,141082000000,霍州市,山西省 临汾市 霍州市
1411,14,1,吕梁,l,ll,lv liang,141100000000,吕梁市,山西省 吕梁市
141102,1411,2,离石,l,ls,li shi,141102000000,离石区,山西省 吕梁市 离石区
141121,1411,2,文水,w,ws,wen shui,141121000000,文水县,山西省 吕梁市 文水县
141122,1411,2,交城,j,jc,jiao cheng,141122000000,交城县,山西省 吕梁市 交城县
141123,1411,2,兴县,x,xx,xing xian,141123000000,兴县,山西省 吕梁市 兴县
141124,1411,2,临县,l,lx,lin xian,141124000000,临县,山西省 吕梁市 临县
141125,1411,2,柳林,l,ll,liu lin,141125000000,柳林县,山西省 吕梁市 柳林县
141126,1411,2,石楼,s,sl,shi lou,141126000000,石楼县,山西省 吕梁市 石楼县
141127,1411,2,岚县,l,lx,lan xian,141127000000,岚县,山西省 吕梁市 岚县
141128,1411,2,方山,f,fs,fang shan,141128000000,方山县,山西省 吕梁市 方山县
141129,1411,2,中阳,z,zy,zhong yang,141129000000,中阳县,山西省 吕梁市 中阳县
141130,1411,2,交口,j,jk,jiao kou,141130000000,交口县,山西省 吕梁市 交口县
141181,1411,2,孝义,x,xy,xiao yi,141181000000,孝义市,山西省 吕梁市 孝义市
141182,1411,2,汾阳,f,fy,fen yang,141182000000,汾阳市,山西省 吕梁市 汾阳市
15,0,0,内蒙古,n,nmg,nei meng gu,150000000000,内蒙古自治区,内蒙古自治区
1501,15,1,呼和浩特,h,hhht,hu he hao te,150100000000,呼和浩特市,内蒙古自治区 呼和浩特市
150102,1501,2,新城,x,xc,xin cheng,150102000000,新城区,内蒙古自治区 呼和浩特市 新城区
150103,1501,2,回民,h,hm,hui min,150103000000,回民区,内蒙古自治区 呼和浩特市 回民区
150104,1501,2,玉泉,y,yq,yu quan,150104000000,玉泉区,内蒙古自治区 呼和浩特市 玉泉区
150105,1501,2,赛罕,s,sh,sai han,150105000000,赛罕区,内蒙古自治区 呼和浩特市 赛罕区
150121,1501,2,土默特左旗,t,tmtzq,tu mo te zuo qi,150121000000,土默特左旗,内蒙古自治区 呼和浩特市 土默特左旗
150122,1501,2,托克托,t,tkt,tuo ke tuo,150122000000,托克托县,内蒙古自治区 呼和浩特市 托克托县
150123,1501,2,和林格尔,h,hlge,he lin ge er,150123000000,和林格尔县,内蒙古自治区 呼和浩特市 和林格尔县
150124,1501,2,清水河,q,qsh,qing shui he,150124000000,清水河县,内蒙古自治区 呼和浩特市 清水河县
150125,1501,2,武川,w,wc,wu chuan,150125000000,武川县,内蒙古自治区 呼和浩特市 武川县
1502,15,1,包头,b,bt,bao tou,150200000000,包头市,内蒙古自治区 包头市
150202,1502,2,东河,d,dh,dong he,150202000000,东河区,内蒙古自治区 包头市 东河区
150203,1502,2,昆都仑,k,kdl,kun du lun,150203000000,昆都仑区,内蒙古自治区 包头市 昆都仑区
150204,1502,2,青山,q,qs,qing shan,150204000000,青山区,内蒙古自治区 包头市 青山区
150205,1502,2,石拐,s,sg,shi guai,150205000000,石拐区,内蒙古自治区 包头市 石拐区
150206,1502,2,白云鄂博矿区,b,byebkq,bai yun e bo kuang qu,150206000000,白云鄂博矿区,内蒙古自治区 包头市 白云鄂博矿区
150207,1502,2,九原,j,jy,jiu yuan,150207000000,九原区,内蒙古自治区 包头市 九原区
150221,1502,2,土默特右旗,t,tmtyq,tu mo te you qi,150221000000,土默特右旗,内蒙古自治区 包头市 土默特右旗
150222,1502,2,固阳,g,gy,gu yang,150222000000,固阳县,内蒙古自治区 包头市 固阳县
150223,1502,2,达尔罕茂明安联合旗,d,dehmmalhq,da er han mao ming an lian he qi,150223000000,达尔罕茂明安联合旗,内蒙古自治区 包头市 达尔罕茂明安联合旗
1503,15,1,乌海,w,wh,wu hai,150300000000,乌海市,内蒙古自治区 乌海市
150302,1503,2,海勃湾,h,hbw,hai bo wan,150302000000,海勃湾区,内蒙古自治区 乌海市 海勃湾区
150303,1503,2,海南,h,hn,hai nan,150303000000,海南区,内蒙古自治区 乌海市 海南区
150304,1503,2,乌达,w,wd,wu da,150304000000,乌达区,内蒙古自治区 乌海市 乌达区
1504,15,1,赤峰,c,cf,chi feng,150400000000,赤峰市,内蒙古自治区 赤峰市
150402,1504,2,红山,h,hs,hong shan,150402000000,红山区,内蒙古自治区 赤峰市 红山区
150403,1504,2,元宝山,y,ybs,yuan bao shan,150403000000,元宝山区,内蒙古自治区 赤峰市 元宝山区
150404,1504,2,松山,s,ss,song shan,150404000000,松山区,内蒙古自治区 赤峰市 松山区
150421,1504,2,阿鲁科尔沁旗,a,alkeqq,a lu ke er qin qi,150421000000,阿鲁科尔沁旗,内蒙古自治区 赤峰市 阿鲁科尔沁旗
150422,1504,2,巴林左旗,b,blzq,ba lin zuo qi,150422000000,巴林左旗,内蒙古自治区 赤峰市 巴林左旗
150423,1504,2,巴林右旗,b,blyq,ba lin you qi,150423000000,巴林右旗,内蒙古自治区 赤峰市 巴林右旗
150424,1504,2,林西,l,lx,lin xi,150424000000,林西县,内蒙古自治区 赤峰市 林西县
150425,1504,2,克什克腾旗,k,ksktq,ke shi ke teng qi,150425000000,克什克腾旗,内蒙古自治区 赤峰市 克什克腾旗
150426,1504,2,翁牛特旗,w,wntq,weng niu te qi,150426000000,翁牛特旗,内蒙古自治区 赤峰市 翁牛特旗
150428,1504,2,喀喇沁旗,k,klqq,ka la qin qi,150428000000,喀喇沁旗,内蒙古自治区 赤峰市 喀喇沁旗
150429,1504,2,宁城,n,nc,ning cheng,150429000000,宁城县,内蒙古自治区 赤峰市 宁城县
150430,1504,2,敖汉旗,a,ahq,ao han qi,150430000000,敖汉旗,内蒙古自治区 赤峰市 敖汉旗
1505,15,1,通辽,t,tl,tong liao,150500000000,通辽市,内蒙古自治区 通辽市
150502,1505,2,科尔沁,k,keq,ke er qin,150502000000,科尔沁区,内蒙古自治区 通辽市 科尔沁区
150521,1505,2,科尔沁左翼中旗,k,keqzyzq,ke er qin zuo yi zhong qi,150521000000,科尔沁左翼中旗,内蒙古自治区 通辽市 科尔沁左翼中旗
150522,1505,2,科尔沁左翼后旗,k,keqzyhq,ke er qin zuo yi hou qi,150522000000,科尔沁左翼后旗,内蒙古自治区 通辽市 科尔沁左翼后旗
150523,1505,2,开鲁,k,kl,kai lu,150523000000,开鲁县,内蒙古自治区 通辽市 开鲁县
150524,1505,2,库伦旗,k,klq,ku lun qi,150524000000,库伦旗,内蒙古自治区 通辽市 库伦旗
150525,1505,2,奈曼旗,n,nmq,nai man qi,150525000000,奈曼旗,内蒙古自治区 通辽市 奈曼旗
150526,1505,2,扎鲁特旗,z,zltq,zha lu te qi,150526000000,扎鲁特旗,内蒙古自治区 通辽市 扎鲁特旗
150581,1505,2,霍林郭勒,h,hlgl,huo lin guo le,150581000000,霍林郭勒市,内蒙古自治区 通辽市 霍林郭勒市
1506,15,1,鄂尔多斯,e,eeds,e er duo si,150600000000,鄂尔多斯市,内蒙古自治区 鄂尔多斯市
150602,1506,2,东胜,d,ds,dong sheng,150602000000,东胜区,内蒙古自治区 鄂尔多斯市 东胜区
150603,1506,2,康巴什,k,kbs,kang ba shi,150603000000,康巴什区,内蒙古自治区 鄂尔多斯市 康巴什区
150621,1506,2,达拉特旗,d,dltq,da la te qi,150621000000,达拉特旗,内蒙古自治区 鄂尔多斯市 达拉特旗
150622,1506,2,准格尔旗,z,zgeq,zhun ge er qi,150622000000,准格尔旗,内蒙古自治区 鄂尔多斯市 准格尔旗
150623,1506,2,鄂托克前旗,e,etkqq,e tuo ke qian qi,150623000000,鄂托克前旗,内蒙古自治区 鄂尔多斯市 鄂托克前旗
150624,1506,2,鄂托克旗,e,etkq,e tuo ke qi,150624000000,鄂托克旗,内蒙古自治区 鄂尔多斯市 鄂托克旗
150625,1506,2,杭锦旗,h,hjq,hang jin qi,150625000000,杭锦旗,内蒙古自治区 鄂尔多斯市 杭锦旗
150626,1506,2,乌审旗,w,wsq,wu shen qi,150626000000,乌审旗,内蒙古自治区 鄂尔多斯市 乌审旗
150627,1506,2,伊金霍洛旗,y,yjhlq,yi jin huo luo qi,150627000000,伊金霍洛旗,内蒙古自治区 鄂尔多斯市 伊金霍洛旗
1507,15,1,呼伦贝尔,h,hlbe,hu lun bei er,150700000000,呼伦贝尔市,内蒙古自治区 呼伦贝尔市
150702,1507,2,海拉尔,h,hle,hai la er,150702000000,海拉尔区,内蒙古自治区 呼伦贝尔市 海拉尔区
150703,1507,2,扎赉诺尔区,z,zlneq,zha lai nuo er qu,150703000000,扎赉诺尔区,内蒙古自治区 呼伦贝尔市 扎赉诺尔区
150721,1507,2,阿荣旗,a,arq,a rong qi,150721000000,阿荣旗,内蒙古自治区 呼伦贝尔市 阿荣旗
150722,1507,2,莫力达瓦,m,mldw,mo li da wa,150722000000,莫力达瓦达斡尔族自治旗,内蒙古自治区 呼伦贝尔市 莫力达瓦达斡尔族自治旗
150723,1507,2,鄂伦春自治旗,e,elczzq,e lun chun zi zhi qi,150723000000,鄂伦春自治旗,内蒙古自治区 呼伦贝尔市 鄂伦春自治旗
150724,1507,2,鄂温克族自治旗,e,ewkzzzq,e wen ke zu zi zhi qi,150724000000,鄂温克族自治旗,内蒙古自治区 呼伦贝尔市 鄂温克族自治旗
150725,1507,2,陈巴尔虎旗,c,cbehq,chen ba er hu qi,150725000000,陈巴尔虎旗,内蒙古自治区 呼伦贝尔市 陈巴尔虎旗
150726,1507,2,新巴尔虎左旗,x,xbehzq,xin ba er hu zuo qi,150726000000,新巴尔虎左旗,内蒙古自治区 呼伦贝尔市 新巴尔虎左旗
150727,1507,2,新巴尔虎右旗,x,xbehyq,xin ba er hu you qi,150727000000,新巴尔虎右旗,内蒙古自治区 呼伦贝尔市 新巴尔虎右旗
150781,1507,2,满洲里,m,mzl,man zhou li,150781000000,满洲里市,内蒙古自治区 呼伦贝尔市 满洲里市
150782,1507,2,牙克石,y,yks,ya ke shi,150782000000,牙克石市,内蒙古自治区 呼伦贝尔市 牙克石市
150783,1507,2,扎兰屯,z,zlt,zha lan tun,150783000000,扎兰屯市,内蒙古自治区 呼伦贝尔市 扎兰屯市
150784,1507,2,额尔古纳,e,eegn,e er gu na,150784000000,额尔古纳市,内蒙古自治区 呼伦贝尔市 额尔古纳市
150785,1507,2,根河,g,gh,gen he,150785000000,根河市,内蒙古自治区 呼伦贝尔市 根河市
1508,15,1,巴彦淖尔,b,byne,ba yan nao er,150800000000,巴彦淖尔市,内蒙古自治区 巴彦淖尔市
150802,1508,2,临河,l,lh,lin he,150802000000,临河区,内蒙古自治区 巴彦淖尔市 临河区
150821,1508,2,五原,w,wy,wu yuan,150821000000,五原县,内蒙古自治区 巴彦淖尔市 五原县
150822,1508,2,磴口,d,dk,deng kou,150822000000,磴口县,内蒙古自治区 巴彦淖尔市 磴口县
150823,1508,2,乌拉特前旗,w,wltqq,wu la te qian qi,150823000000,乌拉特前旗,内蒙古自治区 巴彦淖尔市 乌拉特前旗
150824,1508,2,乌拉特中旗,w,wltzq,wu la te zhong qi,150824000000,乌拉特中旗,内蒙古自治区 巴彦淖尔市 乌拉特中旗
150825,1508,2,乌拉特后旗,w,wlthq,wu la te hou qi,150825000000,乌拉特后旗,内蒙古自治区 巴彦淖尔市 乌拉特后旗
150826,1508,2,杭锦后旗,h,hjhq,hang jin hou qi,150826000000,杭锦后旗,内蒙古自治区 巴彦淖尔市 杭锦后旗
1509,15,1,乌兰察布,w,wlcb,wu lan cha bu,150900000000,乌兰察布市,内蒙古自治区 乌兰察布市
150902,1509,2,集宁,j,jn,ji ning,150902000000,集宁区,内蒙古自治区 乌兰察布市 集宁区
150921,1509,2,卓资,z,zz,zhuo zi,150921000000,卓资县,内蒙古自治区 乌兰察布市 卓资县
150922,1509,2,化德,h,hd,hua de,150922000000,化德县,内蒙古自治区 乌兰察布市 化德县
150923,1509,2,商都,s,sd,shang du,150923000000,商都县,内蒙古自治区 乌兰察布市 商都县
150924,1509,2,兴和,x,xh,xing he,150924000000,兴和县,内蒙古自治区 乌兰察布市 兴和县
150925,1509,2,凉城,l,lc,liang cheng,150925000000,凉城县,内蒙古自治区 乌兰察布市 凉城县
150926,1509,2,察哈尔右翼前旗,c,cheyyqq,cha ha er you yi qian qi,150926000000,察哈尔右翼前旗,内蒙古自治区 乌兰察布市 察哈尔右翼前旗
150927,1509,2,察哈尔右翼中旗,c,cheyyzq,cha ha er you yi zhong qi,150927000000,察哈尔右翼中旗,内蒙古自治区 乌兰察布市 察哈尔右翼中旗
150928,1509,2,察哈尔右翼后旗,c,cheyyhq,cha ha er you yi hou qi,150928000000,察哈尔右翼后旗,内蒙古自治区 乌兰察布市 察哈尔右翼后旗
150929,1509,2,四子王旗,s,szwq,si zi wang qi,150929000000,四子王旗,内蒙古自治区 乌兰察布市 四子王旗
150981,1509,2,丰镇,f,fz,feng zhen,150981000000,丰镇市,内蒙古自治区 乌兰察布市 丰镇市
1522,15,1,兴安,x,xa,xing an,152200000000,兴安盟,内蒙古自治区 兴安盟
152201,1522,2,乌兰浩特,w,wlht,wu lan hao te,152201000000,乌兰浩特市,内蒙古自治区 兴安盟 乌兰浩特市
152202,1522,2,阿尔山,a,aes,a er shan,152202000000,阿尔山市,内蒙古自治区 兴安盟 阿尔山市
152221,1522,2,科尔沁右翼前旗,k,keqyyqq,ke er qin you yi qian qi,152221000000,科尔沁右翼前旗,内蒙古自治区 兴安盟 科尔沁右翼前旗
152222,1522,2,科尔沁右翼中旗,k,keqyyzq,ke er qin you yi zhong qi,152222000000,科尔沁右翼中旗,内蒙古自治区 兴安盟 科尔沁右翼中旗
152223,1522,2,扎赉特旗,z,zltq,zha lai te qi,152223000000,扎赉特旗,内蒙古自治区 兴安盟 扎赉特旗
152224,1522,2,突泉,t,tq,tu quan,152224000000,突泉县,内蒙古自治区 兴安盟 突泉县
1525,15,1,锡林郭勒,x,xlgl,xi lin guo le,152500000000,锡林郭勒盟,内蒙古自治区 锡林郭勒盟
152501,1525,2,二连浩特,e,elht,er lian hao te,152501000000,二连浩特市,内蒙古自治区 锡林郭勒盟 二连浩特市
152502,1525,2,锡林浩特,x,xlht,xi lin hao te,152502000000,锡林浩特市,内蒙古自治区 锡林郭勒盟 锡林浩特市
152522,1525,2,阿巴嘎旗,a,abgq,a ba ga qi,152522000000,阿巴嘎旗,内蒙古自治区 锡林郭勒盟 阿巴嘎旗
152523,1525,2,苏尼特左旗,s,sntzq,su ni te zuo qi,152523000000,苏尼特左旗,内蒙古自治区 锡林郭勒盟 苏尼特左旗
152524,1525,2,苏尼特右旗,s,sntyq,su ni te you qi,152524000000,苏尼特右旗,内蒙古自治区 锡林郭勒盟 苏尼特右旗
152525,1525,2,东乌珠穆沁旗,d,dwzmqq,dong wu zhu mu qin qi,152525000000,东乌珠穆沁旗,内蒙古自治区 锡林郭勒盟 东乌珠穆沁旗
152526,1525,2,西乌珠穆沁旗,x,xwzmqq,xi wu zhu mu qin qi,152526000000,西乌珠穆沁旗,内蒙古自治区 锡林郭勒盟 西乌珠穆沁旗
152527,1525,2,太仆寺旗,t,tpsq,tai pu si qi,152527000000,太仆寺旗,内蒙古自治区 锡林郭勒盟 太仆寺旗
152528,1525,2,镶黄旗,x,xhq,xiang huang qi,152528000000,镶黄旗,内蒙古自治区 锡林郭勒盟 镶黄旗
152529,1525,2,正镶白旗,z,zxbq,zheng xiang bai qi,152529000000,正镶白旗,内蒙古自治区 锡林郭勒盟 正镶白旗
152530,1525,2,正蓝旗,z,zlq,zheng lan qi,152530000000,正蓝旗,内蒙古自治区 锡林郭勒盟 正蓝旗
152531,1525,2,多伦,d,dl,duo lun,152531000000,多伦县,内蒙古自治区 锡林郭勒盟 多伦县
1529,15,1,阿拉善,a,als,a la shan,152900000000,阿拉善盟,内蒙古自治区 阿拉善盟
152921,1529,2,阿拉善左旗,a,alszq,a la shan zuo qi,152921000000,阿拉善左旗,内蒙古自治区 阿拉善盟 阿拉善左旗
152922,1529,2,阿拉善右旗,a,alsyq,a la shan you qi,152922000000,阿拉善右旗,内蒙古自治区 阿拉善盟 阿拉善右旗
152923,1529,2,额济纳旗,e,ejnq,e ji na qi,152923000000,额济纳旗,内蒙古自治区 阿拉善盟 额济纳旗
21,0,0,辽宁,l,ln,liao ning,210000000000,辽宁省,辽宁省
2101,21,1,沈阳,s,sy,shen yang,210100000000,沈阳市,辽宁省 沈阳市
210102,2101,2,和平,h,hp,he ping,210102000000,和平区,辽宁省 沈阳市 和平区
210103,2101,2,沈河,s,sh,shen he,210103000000,沈河区,辽宁省 沈阳市 沈河区
210104,2101,2,大东,d,dd,da dong,210104000000,大东区,辽宁省 沈阳市 大东区
210105,2101,2,皇姑,h,hg,huang gu,210105000000,皇姑区,辽宁省 沈阳市 皇姑区
210106,2101,2,铁西,t,tx,tie xi,210106000000,铁西区,辽宁省 沈阳市 铁西区
210111,2101,2,苏家屯,s,sjt,su jia tun,210111000000,苏家屯区,辽宁省 沈阳市 苏家屯区
210112,2101,2,浑南,h,hn,hun nan,210112000000,浑南区,辽宁省 沈阳市 浑南区
210113,2101,2,沈北新区,s,sbxq,shen bei xin qu,210113000000,沈北新区,辽宁省 沈阳市 沈北新区
210114,2101,2,于洪,y,yh,yu hong,210114000000,于洪区,辽宁省 沈阳市 于洪区
210115,2101,2,辽中,l,lz,liao zhong,210115000000,辽中区,辽宁省 沈阳市 辽中区
210123,2101,2,康平,k,kp,kang ping,210123000000,康平县,辽宁省 沈阳市 康平县
210124,2101,2,法库,f,fk,fa ku,210124000000,法库县,辽宁省 沈阳市 法库县
